,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn,Total Minutes,Total Calls,Total Charge,Churn Count,Costomer Service Frequency,User Value
2759,IN,130,408,334-9818,no,no,0,115.6,129,19.65,167.8,104,14.26,141.8,124,6.38,12.6,9,3.4,1,False,437.8,366,43.69,0,Low,Low User
2760,IL,137,408,352-5787,yes,no,0,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83,0,True,691.6,272,71.03999999999999,1,Low,High User
2761,TN,88,415,332-3617,no,no,0,181.5,116,30.86,187.0,119,15.9,220.3,96,9.91,10.5,7,2.84,1,False,599.3,338,59.510000000000005,0,Low,Medium User
2762,DC,80,408,327-9957,no,no,0,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57,3,False,394.4,272,32.89,0,Medium,Low User
2763,NC,116,408,338-7527,no,yes,19,155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21,3,False,542.0,340,53.11,0,Medium,Medium User
2764,RI,123,510,348-8711,no,yes,23,245.0,88,41.65,265.0,105,22.53,239.7,108,10.79,14.9,3,4.02,2,False,764.6,304,78.99,0,Medium,High User
2765,MS,120,415,421-3226,no,no,0,131.7,99,22.39,163.1,109,13.86,201.1,116,9.05,10.7,3,2.89,1,False,506.59999999999997,327,48.19,0,Low,Medium User
2766,VA,146,415,391-4358,yes,no,0,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,1,False,650.7,309,58.08,0,Low,High User
2767,KY,106,510,379-2523,no,yes,9,88.5,100,15.05,324.8,109,27.61,79.9,86,3.6,8.2,4,2.21,3,False,501.40000000000003,299,48.47,0,Medium,Medium User
2768,NV,121,408,419-2369,no,yes,44,116.0,85,19.72,150.1,120,12.76,246.8,98,11.11,12.0,2,3.24,1,False,524.9000000000001,305,46.83,0,Low,Medium User
2769,WI,137,510,382-1227,no,no,0,155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,9.1,2,2.46,1,False,550.8000000000001,254,51.6,0,Low,Medium User
2770,NH,84,408,409-5749,no,yes,30,106.5,65,18.11,225.7,108,19.18,188.6,61,8.49,5.7,3,1.54,2,False,526.5,237,47.32,0,Medium,Medium User
2771,NE,67,510,362-7951,no,yes,31,175.2,68,29.78,199.2,73,16.93,219.8,99,9.89,13.2,6,3.56,1,False,607.4000000000001,246,60.160000000000004,0,Low,High User
2772,WI,161,408,415-3537,no,no,0,154.7,84,26.3,177.8,125,15.11,172.9,90,7.78,5.9,2,1.59,4,True,511.29999999999995,301,50.78,1,High,Medium User
2773,NJ,134,510,373-3959,no,yes,34,247.2,105,42.02,225.5,133,19.17,186.3,76,8.38,6.1,5,1.65,2,True,665.1,319,71.22000000000001,1,Medium,High User
2774,ME,62,415,358-1346,yes,yes,32,218.4,93,37.13,236.7,132,20.12,192.2,137,8.65,13.2,3,3.56,0,True,660.5,365,69.46000000000001,1,Low,High User
2775,WY,120,415,381-8422,no,yes,24,227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,9.0,13,2.43,1,False,637.8,293,68.57000000000001,0,Low,High User
2776,IN,130,408,360-9005,no,yes,30,185.0,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2.0,0,False,599.6999999999999,368,61.76,0,Low,Medium User
2777,WI,20,408,344-5967,no,no,0,186.8,89,31.76,253.4,51,21.54,273.1,105,12.29,12.3,6,3.32,2,False,725.6,251,68.91,0,Medium,High User
2778,VT,68,415,396-6390,no,no,0,158.8,119,27.0,211.8,105,18.0,198.1,101,8.91,10.3,3,2.78,1,False,579.0,328,56.69,0,Low,Medium User
2779,CA,112,415,346-5036,no,no,0,208.7,150,35.48,212.8,104,18.09,178.1,98,8.01,8.5,4,2.3,0,False,608.1,356,63.87999999999999,0,Low,High User
2780,IN,77,408,328-7252,no,no,0,185.9,95,31.6,212.0,98,18.02,282.3,81,12.7,11.3,4,3.05,3,False,691.5,278,65.37,0,Medium,High User
2781,SC,109,415,360-1745,no,no,0,222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,9.0,3,2.43,2,False,665.5,246,66.57000000000001,0,Medium,High User
2782,IN,108,415,358-2046,no,no,0,201.1,101,34.19,170.7,86,14.51,237.4,113,10.68,11.6,3,3.13,3,False,620.8,303,62.51,0,Medium,High User
2783,IA,79,415,344-6935,no,yes,17,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,1,False,632.6,323,61.25,0,Low,High User
2784,MD,119,408,401-9665,no,no,0,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94,3,True,724.4,262,74.67999999999999,1,Medium,High User
2785,MN,38,510,399-5291,no,no,0,175.7,109,29.87,211.8,97,18.0,137.9,109,6.21,9.2,3,2.48,5,True,534.6,318,56.56,1,High,Medium User
2786,AR,109,415,409-6588,no,yes,29,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,9.0,6,2.43,6,True,608.4,322,53.839999999999996,1,High,High User
2787,MS,78,415,358-5721,no,no,0,87.7,74,14.91,214.8,58,18.26,201.3,147,9.06,10.8,6,2.92,1,False,514.6,285,45.150000000000006,0,Low,Medium User
2788,MN,134,415,414-7446,no,no,0,244.1,99,41.5,246.9,111,20.99,200.0,133,9.0,7.2,2,1.94,0,False,698.2,345,73.42999999999999,0,Low,High User
2789,WA,47,415,329-9517,no,yes,27,165.0,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2,False,584.4000000000001,306,53.75,0,Medium,Medium User
2790,MS,59,408,415-9553,no,yes,27,127.4,110,21.66,103.3,99,8.78,164.2,73,7.39,9.1,3,2.46,0,False,404.0,285,40.29,0,Low,Low User
2791,ID,151,415,413-3177,no,no,0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,False,717.6,294,69.6,0,Low,High User
2792,NC,129,415,347-5113,no,no,0,54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3.0,1,False,498.5,375,42.02,0,Low,Low User
2793,VA,107,510,330-2662,no,yes,27,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,14.4,7,3.89,2,False,763.1999999999999,326,81.98,0,Medium,High User
2794,MT,137,408,330-5824,yes,no,0,258.0,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,0,True,688.6,332,75.54,1,Low,High User
2795,MI,76,510,411-1261,no,no,0,90.5,142,15.39,211.7,75,17.99,194.9,76,8.77,9.3,2,2.51,1,False,506.40000000000003,295,44.65999999999999,0,Low,Medium User
2796,HI,24,415,329-8788,no,no,0,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,0,False,553.1,399,62.60999999999999,0,Low,Medium User
2797,NC,169,408,333-7869,no,no,0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10.0,4,2.7,2,False,515.0999999999999,263,52.50000000000001,0,Medium,Medium User
2798,MN,30,408,399-4800,no,no,0,54.0,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,False,490.7,273,38.29,0,Low,Low User
2799,WV,70,415,402-2072,no,no,0,214.8,87,36.52,131.0,114,11.14,216.9,104,9.76,9.4,3,2.54,3,False,572.1,308,59.96,0,Medium,Medium User
2800,SD,52,510,403-6187,yes,no,0,251.4,118,42.74,196.6,80,16.71,192.0,53,8.64,11.0,2,2.97,0,True,651.0,253,71.06,1,Low,High User
2801,HI,3,408,355-2872,no,no,0,139.0,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,4,False,682.0,297,59.47,0,High,High User
2802,MS,38,415,386-2970,no,no,0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2,False,543.8,319,50.72,0,Medium,Medium User
2803,NY,104,415,389-6081,no,no,0,264.0,108,44.88,132.2,75,11.24,177.7,91,8.0,10.6,8,2.86,3,False,584.5,282,66.98,0,Medium,Medium User
2804,LA,27,408,348-7556,no,no,0,82.6,105,14.04,204.0,99,17.34,224.2,122,10.09,9.1,4,2.46,1,False,519.9,330,43.93,0,Low,Medium User
2805,KS,166,415,334-9163,yes,yes,28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,1,False,569.3,279,60.31,0,Low,Medium User
2806,MA,13,408,411-4293,no,no,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2,False,704.5000000000001,299,70.76,0,Medium,High User
2807,AK,52,408,375-5562,no,no,0,217.0,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2,False,515.4,300,59.07,0,Medium,Medium User
2808,SD,114,415,386-3823,no,yes,25,129.0,77,21.93,290.0,110,24.65,177.1,110,7.97,11.6,5,3.13,1,False,607.7,302,57.68,0,Low,High User
2809,CO,156,408,364-6445,no,no,0,150.5,106,25.59,152.9,112,13.0,215.9,86,9.72,3.5,3,0.95,1,False,522.8,307,49.260000000000005,0,Low,Medium User
2810,NH,90,415,383-2251,no,yes,42,193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3.0,0,False,682.1,252,67.89,0,Low,High User
2811,WV,62,415,351-3169,no,no,0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2,False,484.7,328,52.09,0,Medium,Low User
2812,AZ,82,415,413-6380,no,yes,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11.0,6,2.97,2,False,652.4000000000001,299,58.480000000000004,0,Medium,High User
2813,ME,52,510,380-9674,no,no,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,False,542.5999999999999,274,49.05,0,Medium,Medium User
2814,NH,146,510,345-2319,no,no,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,False,558.3000000000001,255,50.53,0,Low,Medium User
2815,RI,120,415,377-5441,no,yes,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,False,734.3000000000001,320,72.58,0,Medium,High User
2816,ID,130,415,358-3692,no,no,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1,True,663.8,321,74.41,1,Low,High User
2817,WI,90,408,400-5831,no,no,0,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,1,False,410.19999999999993,274,36.459999999999994,0,Low,Low User
2818,NM,147,408,357-5995,yes,no,0,183.8,113,31.25,164.7,110,14.0,111.0,87,5.0,10.1,4,2.73,1,False,469.6,314,52.98,0,Low,Low User
2819,WY,159,415,391-2159,no,no,0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0,True,461.6000000000001,256,49.76,1,Low,Low User
2820,IL,74,510,398-5954,no,yes,27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,4,False,639.3,360,58.81,0,High,High User
2821,TX,130,408,385-6175,no,no,0,252.0,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,0,False,637.1,275,68.26,0,Low,High User
2822,RI,155,408,334-2961,yes,no,0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,0,False,562.4,316,59.88,0,Low,Medium User
2823,MI,87,415,405-4303,no,no,0,198.3,80,33.71,187.0,89,15.9,133.5,96,6.01,16.6,4,4.48,2,False,535.4,269,60.099999999999994,0,Medium,Medium User
2824,OR,81,415,406-4100,no,no,0,324.7,48,55.2,236.4,82,20.09,187.6,78,8.44,13.1,5,3.54,0,True,761.8000000000001,213,87.27000000000001,1,Low,High User
2825,VA,99,510,352-4401,no,no,0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,False,501.6,347,50.44,0,Medium,Medium User
2826,SD,131,510,347-1473,no,no,0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,2,False,601.2,347,60.85,0,Medium,High User
2827,AL,89,510,347-2016,no,no,0,129.2,71,21.96,214.1,68,18.2,214.9,100,9.67,10.3,4,2.78,5,True,568.4999999999999,243,52.61,1,High,Medium User
2828,MS,123,415,388-8948,yes,no,0,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7,4,True,512.6,337,45.34,1,High,Medium User
2829,MS,130,510,402-5509,no,yes,26,257.2,108,43.72,224.3,122,19.07,204.0,118,9.18,12.6,4,3.4,1,False,698.1,352,75.37,0,Low,High User
2830,HI,99,415,367-2598,no,no,0,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,1,False,450.9,261,44.08,0,Low,Low User
2831,WV,36,408,370-5001,no,no,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,False,645.6,362,61.85,0,Low,High User
2832,WV,87,415,332-3693,no,no,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,False,561.5,310,49.43,0,Medium,Medium User
2833,WV,139,415,403-9766,no,no,0,271.6,130,46.17,156.0,131,13.26,136.3,108,6.13,11.6,9,3.13,2,False,575.5000000000001,378,68.69,0,Medium,Medium User
2834,IN,189,510,363-2407,no,no,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,False,505.50000000000006,273,58.60000000000001,0,Low,Medium User
2835,NM,96,415,395-9214,no,yes,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,False,572.5,301,59.07000000000001,0,Medium,Medium User
2836,DE,112,408,351-8894,no,no,0,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,2,False,505.3,303,46.269999999999996,0,Medium,Medium User
2837,NC,75,408,406-5003,no,no,0,203.3,70,34.56,228.9,97,19.46,222.2,118,10.0,14.3,3,3.86,1,False,668.7,288,67.88000000000001,0,Low,High User
2838,NM,178,415,398-1332,no,yes,35,175.4,88,29.82,190.0,65,16.15,138.7,94,6.24,10.5,3,2.84,2,False,514.5999999999999,250,55.05,0,Medium,Medium User
2839,SC,112,415,363-8033,no,no,0,266.0,97,45.22,214.6,94,18.24,306.2,100,13.78,14.2,2,3.83,2,True,801.0,293,81.07,1,Medium,High User
2840,NJ,108,415,333-1012,no,yes,41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,0,False,501.90000000000003,298,51.910000000000004,0,Low,Medium User
2841,AZ,100,510,391-6260,no,no,0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14.0,8,3.78,0,False,468.70000000000005,314,43.11,0,Low,Low User
2842,RI,121,510,336-1353,no,yes,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,0,False,674.9,339,67.57000000000001,0,Low,High User
2843,SD,116,415,365-5629,no,no,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10.0,6,2.7,1,False,479.6,289,39.620000000000005,0,Low,Low User
2844,NH,161,415,349-4397,no,no,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,False,540.1,247,57.12,0,Low,Medium User
2845,AL,19,415,380-3910,yes,no,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,0,False,631.5,318,67.42999999999999,0,Low,High User
2846,WV,104,415,354-7820,no,no,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,1,False,670.9000000000001,318,67.21,0,Low,High User
2847,ID,119,415,338-9952,yes,yes,32,173.0,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29,0,False,625.7,289,60.9,0,Low,High User
2848,MD,125,415,405-1821,no,no,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8.0,2,2.16,0,False,575.6,296,61.55999999999999,0,Low,Medium User
2849,IN,156,510,329-8669,no,no,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1,False,612.6,368,66.27999999999999,0,Low,High User
2850,WY,109,415,328-8808,no,no,0,137.0,128,23.29,217.0,116,18.45,182.1,86,8.19,10.0,5,2.7,2,False,546.1,335,52.629999999999995,0,Medium,Medium User
2851,NH,95,510,409-3018,no,no,0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,2,False,516.4000000000001,307,49.940000000000005,0,Medium,Medium User
2852,MN,90,408,421-5994,no,no,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,1,False,547.4,319,48.52,0,Low,Medium User
2853,MA,105,415,354-4448,no,yes,21,147.0,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,2,False,620.4000000000001,251,56.14,0,Medium,High User
2854,NH,101,510,352-5081,no,no,0,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,1,False,697.9,327,68.87,0,Low,High User
2855,MN,95,415,401-7803,no,no,0,149.2,96,25.36,260.7,116,22.16,201.0,120,9.05,8.1,2,2.19,1,False,619.0,334,58.75999999999999,0,Low,High User
2856,IA,123,415,420-6052,no,no,0,204.4,88,34.75,137.5,111,11.69,226.0,100,10.17,10.0,4,2.7,0,False,577.9,303,59.31,0,Low,Medium User
2857,NY,160,408,352-6084,no,no,0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,1,False,658.3000000000001,313,66.28000000000002,0,Low,High User
2858,AL,141,510,388-8583,no,yes,28,308.0,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2.0,1,False,716.0999999999999,357,82.3,0,Low,High User
2859,WV,87,415,415-3158,no,no,0,58.0,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,0,False,322.9,380,27.08,0,Low,Low User
2860,NM,81,415,402-9304,no,no,0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2,False,661.3999999999999,264,63.519999999999996,0,Medium,High User
2861,CA,75,415,341-1916,no,yes,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,4,False,680.9,282,69.55,0,High,High User
2862,MA,126,408,381-2745,no,yes,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,False,535.4,294,46.4,0,Low,Medium User
2863,ME,28,415,402-5014,no,no,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3,False,693.8,307,69.69,0,Medium,High User
2864,FL,153,415,399-8846,no,no,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,0,False,605.2,349,65.08999999999999,0,Low,High User
2865,NH,97,408,328-9267,no,yes,32,90.0,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32,2,True,560.1,313,49.44,1,Medium,Medium User
2866,IN,115,408,348-7224,no,no,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3.0,2,False,461.7,310,45.87,0,Medium,Low User
2867,WI,95,408,336-2190,no,no,0,237.3,83,40.34,154.0,65,13.09,237.0,105,10.67,11.2,6,3.02,1,False,639.5,259,67.12,0,Low,High User
2868,MA,17,415,376-4705,yes,no,0,162.8,118,27.68,229.6,91,19.52,332.7,94,14.97,13.6,3,3.67,0,True,738.6999999999999,306,65.84,1,Low,High User
2869,NH,105,415,381-4076,no,yes,20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,1,False,786.8000000000001,311,71.02000000000001,0,Low,High User
2870,TX,121,415,348-8464,no,no,0,86.1,100,14.64,259.8,113,22.08,148.0,79,6.66,9.1,9,2.46,2,False,503.0,301,45.839999999999996,0,Medium,Medium User
2871,NC,125,408,412-7020,no,no,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,False,625.8,291,65.86,0,Medium,High User
2872,CT,124,415,386-8432,no,no,0,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,2,False,433.6,300,45.28,0,Medium,Low User
2873,NJ,35,408,337-1802,no,no,0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,2,False,525.6999999999999,248,50.239999999999995,0,Medium,Medium User
2874,WY,134,510,366-1084,no,no,0,296.0,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,True,781.5,318,83.99,1,Low,High User
2875,LA,123,510,352-4182,no,yes,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,False,679.1,242,68.64,0,Medium,High User
2876,NV,124,415,368-5628,no,no,0,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,3,False,709.6,295,70.75,0,Medium,High User
2877,WV,133,510,333-8996,no,no,0,176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76,2,False,567.6,280,56.62,0,Medium,Medium User
2878,AR,185,415,353-2557,no,yes,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,0,False,615.0,330,59.8,0,Low,High User
2879,SC,1,415,356-8621,no,yes,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10.0,2,2.7,1,False,503.2,250,50.13,0,Low,Medium User
2880,KS,107,415,354-6942,no,no,0,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,1,False,502.4,371,61.48,0,Low,Medium User
2881,NY,91,415,377-9829,no,yes,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,False,567.4000000000001,305,56.290000000000006,0,Low,Medium User
2882,MI,178,408,348-4660,yes,no,0,124.5,134,21.17,141.2,78,12.0,268.2,113,12.07,11.4,2,3.08,2,True,545.3,327,48.32,1,Medium,Medium User
2883,MA,123,415,410-5199,no,no,0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,1,False,695.8,275,69.19000000000001,0,Low,High User
2884,UT,170,415,397-6542,no,no,0,285.7,44,48.57,167.5,144,14.24,260.0,97,11.7,8.7,4,2.35,1,True,721.9000000000001,289,76.86,1,Low,High User
2885,HI,135,415,333-4492,no,no,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,1,False,592.6,255,58.88,0,Low,Medium User
2886,PA,85,408,405-9573,no,no,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,False,604.3,290,58.05,0,Low,High User
2887,OR,134,415,359-7255,no,yes,50,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3.0,2,False,489.50000000000006,345,55.949999999999996,0,Medium,Low User
2888,TN,148,415,419-5501,no,yes,36,77.6,141,13.19,207.0,60,17.6,255.7,115,11.51,10.9,2,2.94,1,False,551.1999999999999,318,45.239999999999995,0,Low,Medium User
2889,CT,93,415,404-4809,no,no,0,271.1,101,46.09,237.4,133,20.18,145.4,103,6.54,8.4,6,2.27,1,True,662.3,343,75.08000000000001,1,Low,High User
2890,AZ,138,415,344-6334,no,no,0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,0,False,522.6,295,62.01,0,Low,Medium User
2891,OR,159,510,400-1899,no,no,0,114.8,98,19.52,192.6,101,16.37,259.0,108,11.66,12.2,5,3.29,0,False,578.6,312,50.839999999999996,0,Low,Medium User
2892,DE,103,415,346-5053,no,yes,34,138.8,80,23.6,142.0,108,12.07,183.8,77,8.27,11.8,7,3.19,1,False,476.40000000000003,272,47.129999999999995,0,Low,Low User
2893,MA,150,408,398-2148,no,yes,27,209.8,112,35.67,155.0,80,13.18,251.5,111,11.32,7.2,6,1.94,0,False,623.5,309,62.11,0,Low,High User
2894,CT,37,408,347-7675,no,no,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,False,634.2,343,58.64,0,Medium,High User
2895,AR,33,415,411-8956,yes,no,0,164.0,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,False,447.3,309,48.19,0,Low,Low User
2896,SD,55,415,390-3761,no,no,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1,False,589.0,271,66.96,0,Low,Medium User
2897,CT,134,408,377-3876,no,yes,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,0,False,467.6,338,42.81,0,Low,Low User
2898,CT,107,408,345-2476,no,no,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,False,473.20000000000005,300,42.19,0,Medium,Low User
2899,MA,80,408,337-7879,no,yes,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,1,False,665.6,342,64.86,0,Low,High User
2900,MS,78,408,361-7283,no,no,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,True,549.0,356,48.449999999999996,1,Low,Medium User
2901,MT,85,408,372-4868,no,yes,17,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51,4,True,498.0,286,45.06,1,High,Low User
2902,AK,61,415,346-8863,no,yes,15,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10.0,3,2.7,2,False,709.8000000000001,315,73.25,0,Medium,High User
2903,DE,97,415,390-5267,no,yes,32,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,5,False,662.7,256,65.02,0,High,High User
2904,OH,136,408,392-1547,yes,no,0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,False,536.1,347,55.07000000000001,0,Medium,Medium User
2905,MN,135,408,340-8177,no,no,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,False,479.50000000000006,275,47.27,0,Medium,Low User
2906,CA,87,415,383-4802,no,yes,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0.0,0,0.0,1,False,602.4000000000001,289,55.32,0,Low,High User
2907,OH,165,510,378-8567,no,no,0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,0,False,646.2,245,69.09,0,Low,High User
2908,NV,148,415,406-7844,no,no,0,279.3,104,47.48,201.6,87,17.14,280.8,99,12.64,7.9,2,2.13,2,True,769.6,292,79.39,1,Medium,High User
2909,SC,99,415,402-9173,no,no,0,174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,2,False,492.49999999999994,348,49.620000000000005,0,Medium,Low User
2910,WV,123,415,352-3440,no,no,0,175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,2,False,526.3,268,55.080000000000005,0,Medium,Medium User
2911,NM,127,415,363-1413,yes,no,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13.0,3,3.51,1,False,648.3,313,73.05,0,Low,High User
2912,WY,151,415,394-8861,no,no,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,False,481.5,275,51.41,0,Low,Low User
2913,CA,185,408,358-4036,no,no,0,139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,1,False,558.6999999999999,290,55.03,0,Low,Medium User
2914,KS,65,415,392-4680,no,yes,34,208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,4,False,578.0,316,60.62,0,High,Medium User
2915,WY,58,510,354-2762,no,no,0,210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,4,False,632.0,324,67.91,0,High,High User
2916,OK,104,415,371-5811,no,no,0,113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2,False,470.4,278,44.08,0,Medium,Low User
2917,UT,44,415,387-2014,no,no,0,202.6,89,34.44,163.0,96,13.86,268.1,151,12.06,8.3,3,2.24,0,False,642.0,339,62.6,0,Low,High User
